Movement Agent Rewards
-457.2331681732821
-410.00283914866145
-338.04208122461995
-454.2376932093091
-359.64634366742035
-424.9791489856793
-530.3961567282516
-483.3427924588038
-531.1500448249792
-25.659425477212064
-295.3350909926842
-267.17063117036844
-306.0637919695305
-333.34211330007435
-291.4908632278499
-449.20875232032904
-393.81967084146424
-434.06325416432213
-403.83710475223154
-460.7029009111442
-144.17331774934146
137.36210575377882
114.44953154553545
129.07862407398326
-40.988584642511626
-336.66523972280487
97.62063297478379
-359.2599458187011
-443.1377756494732
68.64935220241841
-385.7653814765449
-378.7786561419354
86.1005075732599
-314.0837428085826
-423.1839014769773
-467.5978923311118
-425.86627696725395
-491.0364353164695
-277.36415376997127
-457.0188929113376
-365.43248251137095
-453.74433927017634
-262.362737151804
-323.64495092458156
-499.97407971929334
-232.47535762607419
-405.54196266221743
-432.3048057459526
-310.75877867912413
-451.597550108927
-223.62404485869683
104.42593085450757
-359.19544341402275
-288.5051243782384
137.50046897471748
-179.9798281304778
55.46582735561244
-206.6299267014343
-222.94837255208796
-239.74918576729021
-501.9081745234778
-350.08492619837125
-438.15483246864125
-347.461110671295
-391.44870451571836
-466.7329236712313
-350.5533721759938
-427.70309258938926
-406.9530121587483
-19.356341013625467
-500.63511797989776
-366.623301198406
-400.71543863925723
-346.7886107773067
-328.2132453082801
-445.1480949630281
-311.3153261524882
-313.9873330022487
-366.8053874279665
-473.84475004385433
-529.1277093325597
-431.8343105513809
-465.3217374370002
-338.19132268291526
-125.49751258942494
-359.42929105211016
104.46365683160951
177.3708454389659
90.47445754593375
137.31531412412247
-277.4532116745718
-56.68254873939323
-425.19278632377996
-164.88741798091257
-504.4584289325424
-373.52984839883
-511.6172537934047
-384.28443275470306
-27.731710270140137
-282.24546271370104
61.629950975176214
-271.3355312886202
59.58584181863976
-163.5967345590953
-238.17270097653417
-366.52658741552415
-305.64947033298506
-501.96831003131933
-224.56884728772945
-347.4670766243587
-313.73240807325186
-367.5005575578272
-505.5261110231225
-458.0943620209166
-353.70012016166567
-313.3672306109994
-376.85256128779554
-333.5006665112361
-147.8422668646192
-45.34601512457289
-265.25717638040766
-299.03524265060156
-351.58544018576947
-340.87696406625355
-454.58767634703196
-427.41531412420926
-524.0865935508159
-439.74171612366627
-513.6712129860509
-372.36707501006003
31.886343429781466
-75.51263444383441
-438.91586225912846
-138.615998286123
-418.51545149739724
-493.53837935512973
46.37600070059519
-485.1926437638658
-430.6946893889437
-442.5145660403096
-364.782228160695
-371.31441406334847
-316.6855060687137
69.3749070382086
-80.89065114095199
-4.186367664135153
-450.4980883865775
-447.2459876259282
-458.8828678024315
-323.2984460151507
-361.4994561044816
-504.4479600105333
-449.8806376365666
56.460913732328585
-154.7794558142232
-183.11177894708413
-341.7333119780181
-523.2414277168095
-318.1603703222841
-52.08815492080765
-294.46178648946034
-363.5684422013669
-473.50450233387284
-486.25657554815007
-436.1861488082826
-451.9320210970155
-310.2047056289963
-457.08962379001343
-325.7308146923963
-326.9219840388005
-466.06542422170236
-368.3478687174737
-495.39596345750357
-414.2243040979215
-427.2000456746403
-367.648810781514
-236.1844660099333
-317.2951655806182
-134.2988515889054
-315.8209813219869
-443.94118315551583
-369.1809163660552
-354.3819371852944
-459.1718032683204
-67.5176393248382
-252.8499677866375
-416.6037503373542
105.12593085450757
-113.00030310237382
-119.67924735335708
-349.970986116756
-231.79677188510644
-380.0477590180528
-143.8243515281781
-362.65412404289685
-423.9531120809845
-374.42515594737966
150.86595981754954
45.05983191216581
45.63274162345348
-194.26711846996923
119.22103695780399
167.26777807954477
166.86393471075124
18.667319504232164
-334.2782529156242
-78.6891857314455
35.58747569321291
-289.3038984693039
-178.5849011064448
-339.98167872493167
-468.25253199788534
-468.26361255230745
-517.0021905649437
-456.8374047942736
-525.2230488468088
-473.28658661330326
-195.41643305381862
-329.27396079846665
-291.0434430492438
-439.3134287079971
-329.2845974223345
-457.6783324534177
-500.6155968650718
-407.5299248842507
-394.3871093916126
-524.303586663404
-347.77449122708555
-352.88791376846046
-354.8134301847932
-469.82515066255775
-306.94386700852084
-292.8973094944285
-391.6389367429398
-490.68319355242875
-213.9231001542731
-296.97190305229725
-319.41753535021957
-396.60606720534383
-347.6884765293557
-425.2698660845043
-440.37576916045543
142.24164776556125
64.53722159119718
153.13701423432215
114.9255768349847
-468.2353735842949
-339.4648234043694
-332.3359222148348
-474.3539612156627
-442.16263452969037
-509.99907943171104
-470.9665410780501
-324.9853403637176
-430.35379723382056
-424.6236911247709
-336.76783063506576
-446.9099082784033
-308.39451806999654
-527.023935131712
-356.64499289043135
-489.38258002223404
-472.4099812780709
-420.8864010502661
-328.9494509635787
-335.2849912915908
-439.32940724057187
-449.33225200412454
75.64758900902702
-421.1727357263237
-513.4142953172153
-254.35347855798966
-436.8617778735788
-411.82801882322167
-114.07964831089603
-75.90894818227332
-221.9685831179543
-336.685105532185
-355.7978189946337
-444.3350378880156
-510.5686975160979
-446.68874974163987
-236.35360476377633
-330.9600098161147
-418.18792013753074
-446.2892198862484
-324.32166536882755
-480.95201770254704
-383.72651289290116
120.62257300407077
-414.7451106319759
-505.66809995385785
-492.6328346942629
-493.01593879575137
-361.7045575828852
-395.7192319831996
36.82931988645996
100.68461604484708
94.6242312101527
54.07476953018747
133.78904186313582
-296.90906024688303
-342.85258562600444
-486.87427224927507
-327.9828964142476
