Movement Agent Rewards
1.7
2.0
1.6
2.7
2.2
1.3
0.9
1.6
5.522878093825899
0.021672398047636668
-0.26764716938754435
-0.42291681785611723
-0.5249179077613272
-0.5986436770310443
-0.655066856421642
-0.6999458094205796
-0.7366567622822423
-0.7673361753149308
-0.7934138514691489
-0.8051685998825794
-0.8196073969500344
-0.8376825478065963
-0.8498349318316911
-0.8642769269108952
-0.8744541568291658
-0.8841196350607129
-0.8932321032909692
-0.9017950087491
-0.9107415584826403
-0.9180267384412731
-0.9256438416660184
-0.9327414411137499
-0.9393706867129733
-0.9446418421922615
-0.9504218175711188
-0.9558598378704991
-0.9609852873345431
-0.9658243375250073
-0.9704003598506256
-0.9747342798895581
-0.9788448817954353
-0.9817957973588098
-0.9846726446826359
-0.9874717968516772
-0.9901915795771944
-0.9928316756342498
-0.9953927130886553
-0.997875975496809
-1.0002831951513727
-1.0026164040667862
-1.004877825810254
-1.007069796643795
-1.009194707950925
-1.0112549642708795
-1.0132529528683234
-1.0151910218822735
-1.017071464885483
-1.0188965102489023
-1.0206683141136077
-1.0222826427633493
-1.0238559684354263
-1.0253894632048668
-1.0268843044533695
-1.0283416645324686
-1.0297627028625593
-1.0311485599520427
-1.0325003529333427
-1.0338191722988745
-1.0351060795867535
-1.036362105817925
-1.0375882505269705
-1.0387854812607593
-1.0399547334443207
-1.041096910533321
-1.04221288438845
-1.0433034958197724
-1.0443695552592993
-1.0454118435282524
-1.0464311126721173
-1.0474280868419201
-1.0484034632044983
-1.0493579128680408
-1.0502920818120156
-1.0512065918129196
-1.0521020413591573
-1.0529790065498819
-1.0538380419738713
-1.0546796815655115
-1.0555044394357782
-1.0563128106767572
-1.0571052721387841
-1.0578822831796955
-1.0586442863860306
-1.0593917082662936
-1.0598275079326713
-1.0605439393150389
-1.061247161306848
-1.061937532587613
-1.0626153994422534
-1.0632810962526478
-1.0639349459695875
-1.064280343408424
-1.0649091746187684
-1.0655271969031999
-1.0661346850505542
-1.0667319048974797
-1.0673191136678855
-1.0678965602989317
-1.0684644857539967
-1.0690231233230545
-1.0695726989109067
-1.070113431313711
-1.0706455324842443
-1.0711692077863326
-1.0716846562388764
-1.0718883298508564
-1.072386824552095
-1.0728777251051846
-1.073361204124135
-1.0735434375684982
-1.073729818317139
-1.0739199578261516
-1.0741134982106735
-1.0743101094318754
-1.074509486796534
-1.07471134872747
-1.074915434769667
-1.0751215038022568
-1.0753293324309778
-1.075538713539393
-1.075749454980209
-1.0759613783906148
-1.0761743181177117
-1.0763881202419394
-1.0766026416879577
-1.0768177494137596
-1.0770333196699347
-1.0772492373219669
-1.0774653952292952
-1.077681693675589
-1.0778980398453188
-1.0781143473422514
-1.0783305357459783
-1.0785465302030002
-1.0788545240036669
-1.0790648556143603
-1.0792749479839432
-1.0794847392794078
-1.0796941718984747
-1.0799031921944586
-1.0801117502209623
-1.0803197994947653
-1.0805272967754322
-1.0807342018602963
-1.0809404773936013
-1.0811460886886954
-1.0813510035622664
-1.0815551921796973
-1.0817586269107047
-1.0819612821944888
-1.0821631344136935
-1.0823641617765312
-1.0825643442064825
-1.0827861385591842
-1.0829815110320837
-1.083176065717861
-1.0833887031587521
-1.0836000142145534
-1.0838099995355102
-1.0840186604089108
-1.0842259987157343
-1.0844320168899786
-1.0846367178805019
-1.084840105115207
-1.085042182467421
-1.08524295422433
-1.085442425057336
-1.0856405999942134
-1.0858374843929557
-1.0860330839172025
-1.0862274045131501
-1.086420452387853
-1.086612233988831
-1.086802755984905
-1.086992025248176
-1.0871800488370942
-1.0873668339805362
-1.08755238806284
-1.0877367186097369
-1.0878576942300806
-1.0880382079487798
-1.0881567844565294
-1.0882755327149067
-1.0883944240320944
-1.0885134310421838
-1.0886325276429432
-1.0887516889368796
-1.0888708911753935
-1.0889901117058416
-1.0891093289213298
-1.0892285222130789
-1.0893476719252102
-1.0894667593118117
-1.0895857664961504
-1.089704676431913
-1.089823472866356
-1.089942140305261
-1.0900606639795924
-1.0901790298137668
-1.0902972243954423
-1.0904152349467477
-1.0905330492968737
-1.090650655855951
-1.0907680435901532
-1.0908852019979516
-1.0910021210874683
-1.0911187913548688
-1.091235203763738
-1.0913513497253957
-1.0914672210800949
-1.0915828100790672
-1.0916981093673679
-1.091813111967481
-1.0919278112636501
-1.0920422009868946
-1.0921562752006833
-1.0922700282872275
-1.0923834549343707
-1.0924965501230393
-1.092609309115232
-1.0927217274425225
-1.092833800895049
-1.092945525510969
-1.0930568975663584
-1.0931679135655334
-1.093278570231776
-1.0933888644984446
-1.0934987935004532
-1.0936083545661013
-1.0937175452092374
-1.0938263631217466
-1.093934806166341
-1.0940428723696436
-1.0941505599155519
-1.0942300806055618
-1.094336036840334
-1.094441626443532
-1.0945468478331437
-1.0946516995633464
-1.094756180319057
-1.0948602889106989
-1.094964024269173
-1.0950673854410264
-1.0951703715838084
-1.095272981961607
-1.0953752159407597
-1.0954770729857284
-1.095578552655134
-1.0956418823872844
-1.0957054403016435
-1.09576921424301
-1.095833192435918
-1.0958973634720173
-1.0959617162979327
-1.0960262402035814
-1.096090924810931
-1.0961557600631728
-1.0962207362143008
-1.0962858438190701
-1.0963510737233289
-1.0964164170546953
-1.0964818652135793
-1.0965474098645223
-1.0966130429278493
-1.0966787565716192
-1.0967445432038565
-1.0968103954650614
-1.0968763062209783
-1.0969422685556192
-1.0970082757645274
-1.0970743213482739
-1.0971403990061774
-1.0972065026302384
-1.0972726262992805
-1.0973387642732868
-1.0974049109879316
-1.097471061049291
-1.0975372092287323
-1.0976033504579719
-1.0976694798242967
-1.0977355925659438
-1.0978016840676281
-1.0978677498562202
-1.0979337855965612
-1.0979997870874132
-1.0980657502575417
-1.0981316711619213
-1.0981975459780644
-1.0982633710024645
-1.098329142647154
