Yokobo Emotion Distribution
"[0.5337423312883436, 0.03067484662576687, 0.0, 0.43558282208588955]"
"[0.7986270022883295, 0.02288329519450801, 0.0, 0.17848970251716248]"
"[0.9536585365853658, 0.024390243902439025, 0.0, 0.02195121951219512]"
"[0.33436532507739936, 0.030959752321981424, 0.0, 0.6346749226006192]"
"[0.7827868852459017, 0.020491803278688523, 0.0, 0.19672131147540983]"
"[0.8907103825136612, 0.0273224043715847, 0.0, 0.08196721311475409]"
"[0.7674897119341564, 0.0205761316872428, 0.0, 0.21193415637860083]"
"[0.4826086956521739, 0.021739130434782608, 0.0, 0.4956521739130435]"
"[0.9758551307847082, 0.02012072434607646, 0.0, 0.004024144869215292]"
"[0.5694050991501416, 0.028328611898016998, 0.0, 0.40226628895184136]"
"[0.7198879551820728, 0.028011204481792718, 0.0, 0.25210084033613445]"
"[0.7467105263157895, 0.03289473684210526, 0.0, 0.22039473684210525]"
"[0.906158357771261, 0.02932551319648094, 0.0, 0.06451612903225806]"
"[0.4177215189873418, 0.017721518987341773, 0.007594936708860759, 0.5569620253164557]"
"[0.598, 0.02, 0.0, 0.382]"
"[0.9436936936936937, 0.02252252252252252, 0.0, 0.033783783783783786]"
"[0.2668621700879765, 0.02932551319648094, 0.0, 0.7038123167155426]"
"[0.6475583864118896, 0.021231422505307854, 0.0, 0.33121019108280253]"
"[0.7044967880085653, 0.021413276231263382, 0.0, 0.2740899357601713]"
"[0.8867313915857605, 0.032362459546925564, 0.0, 0.08090614886731391]"
"[0.22384937238493724, 0.02092050209205021, 0.0, 0.7552301255230126]"
"[0.8767123287671232, 0.021917808219178082, 0.005479452054794521, 0.0958904109589041]"
"[0.967479674796748, 0.02710027100271003, 0.0, 0.005420054200542005]"
"[0.7350427350427351, 0.02849002849002849, 0.0, 0.23646723646723647]"
"[0.8471502590673575, 0.025906735751295335, 0.0, 0.12694300518134716]"
"[0.35454545454545455, 0.022727272727272728, 0.0, 0.6227272727272727]"
"[0.8110599078341014, 0.018433179723502304, 0.004608294930875576, 0.16589861751152074]"
"[0.48426150121065376, 0.024213075060532687, 0.0, 0.4915254237288136]"
"[0.9311475409836065, 0.03278688524590164, 0.0, 0.036065573770491806]"
"[0.5472312703583062, 0.029315960912052116, 0.003257328990228013, 0.4201954397394137]"
"[0.8317307692307693, 0.02403846153846154, 0.0, 0.14423076923076922]"
"[0.6939203354297694, 0.020964360587002098, 0.0, 0.2851153039832285]"
"[0.6581920903954802, 0.02824858757062147, 0.0, 0.3135593220338983]"
"[0.6323232323232323, 0.020202020202020204, 0.0, 0.3474747474747475]"
"[0.936046511627907, 0.029069767441860465, 0.0, 0.03488372093023256]"
"[0.879492600422833, 0.021141649048625793, 0.0, 0.09936575052854123]"
"[0.8428571428571429, 0.02040816326530612, 0.0, 0.13673469387755102]"
"[0.7636363636363637, 0.01818181818181818, 0.004545454545454545, 0.21363636363636362]"
"[0.8484848484848485, 0.025252525252525252, 0.0, 0.12626262626262627]"
"[0.5483870967741935, 0.02481389578163772, 0.0, 0.4267990074441687]"
"[0.8401084010840109, 0.02710027100271003, 0.0, 0.13279132791327913]"
"[0.6030368763557483, 0.021691973969631236, 0.0, 0.3752711496746204]"
"[0.7272727272727273, 0.025974025974025976, 0.0, 0.24675324675324675]"
"[0.9796334012219959, 0.020366598778004074, 0.0, 0.0]"
"[0.8613861386138614, 0.024752475247524754, 0.0, 0.11386138613861387]"
"[0.7475409836065574, 0.03278688524590164, 0.0, 0.21967213114754097]"
"[0.9484777517564403, 0.0234192037470726, 0.0, 0.02810304449648712]"
"[0.9252747252747253, 0.02197802197802198, 0.0, 0.05274725274725275]"
"[0.9551020408163265, 0.02040816326530612, 0.0, 0.024489795918367346]"
"[0.6883910386965377, 0.020366598778004074, 0.0, 0.29124236252545826]"
"[0.9384164222873901, 0.02932551319648094, 0.0, 0.03225806451612903]"
"[0.963302752293578, 0.03058103975535168, 0.0, 0.0061162079510703364]"
"[0.8567251461988304, 0.02631578947368421, 0.0029239766081871343, 0.11403508771929824]"
"[0.8583569405099151, 0.028328611898016998, 0.0, 0.11331444759206799]"
"[0.9747368421052631, 0.016842105263157894, 0.004210526315789474, 0.004210526315789474]"
"[0.9408983451536643, 0.02364066193853428, 0.0, 0.03546099290780142]"
"[0.966903073286052, 0.02364066193853428, 0.0, 0.009456264775413711]"
"[0.9709302325581395, 0.029069767441860465, 0.0, 0.0]"
"[0.19373219373219372, 0.02849002849002849, 0.0, 0.7777777777777778]"
"[0.514, 0.02, 0.0, 0.466]"
"[0.9142212189616253, 0.022573363431151242, 0.0, 0.06320541760722348]"
"[0.6495098039215687, 0.024509803921568627, 0.0, 0.32598039215686275]"
"[0.8459530026109661, 0.02610966057441253, 0.0, 0.1279373368146214]"
"[0.16853932584269662, 0.017977528089887642, 0.0044943820224719105, 0.8089887640449438]"
"[0.8970588235294118, 0.029411764705882353, 0.0, 0.07352941176470588]"
"[0.9660056657223796, 0.028328611898016998, 0.0, 0.0056657223796034]"
"[0.6112311015118791, 0.02159827213822894, 0.0, 0.367170626349892]"
"[0.8702702702702703, 0.016216216216216217, 0.010810810810810811, 0.10270270270270271]"
"[0.89, 0.025, 0.0, 0.085]"
"[0.8370535714285714, 0.022321428571428572, 0.0, 0.140625]"
"[0.8878504672897196, 0.02336448598130841, 0.0, 0.08878504672897196]"
"[0.48320413436692505, 0.025839793281653745, 0.0, 0.4909560723514212]"
"[0.49480249480249483, 0.02079002079002079, 0.0, 0.48440748440748443]"
"[0.4659400544959128, 0.01907356948228883, 0.008174386920980926, 0.5068119891008175]"
"[0.6834532374100719, 0.009592326139088728, 0.014388489208633094, 0.29256594724220625]"
"[0.26354679802955666, 0.012315270935960592, 0.012315270935960592, 0.7118226600985221]"
"[0.90020366598778, 0.020366598778004074, 0.0, 0.07942973523421588]"
"[0.14285714285714285, 0.017857142857142856, 0.011904761904761904, 0.8273809523809523]"
"[0.6637744034707158, 0.021691973969631236, 0.0, 0.31453362255965295]"
"[0.948936170212766, 0.03404255319148936, 0.0, 0.01702127659574468]"
"[0.871536523929471, 0.12846347607052896, 0.0, 0.0]"
"[0.8317460317460318, 0.07936507936507936, 0.0, 0.08888888888888889]"
"[0.9102244389027432, 0.034912718204488775, 0.0, 0.05486284289276808]"
"[0.9705263157894737, 0.029473684210526315, 0.0, 0.0]"
"[0.162, 0.02, 0.0, 0.818]"
"[0.9117647058823529, 0.032679738562091505, 0.0, 0.05555555555555555]"
"[0.5835777126099707, 0.011730205278592375, 0.020527859237536656, 0.3841642228739003]"
"[0.7096774193548387, 0.020161290322580645, 0.0, 0.2701612903225806]"
"[0.35405405405405405, 0.05675675675675676, 0.010810810810810811, 0.5783783783783784]"
"[0.3080082135523614, 0.008213552361396304, 0.014373716632443531, 0.6694045174537988]"
"[0.4749498997995992, 0.008016032064128256, 0.012024048096192385, 0.5050100200400801]"
"[0.3351063829787234, 0.010638297872340425, 0.015957446808510637, 0.6382978723404256]"
"[0.7690140845070422, 0.09577464788732394, 0.0028169014084507044, 0.1323943661971831]"
"[0.8744939271255061, 0.03643724696356275, 0.0, 0.08906882591093117]"
"[0.6236842105263158, 0.10789473684210527, 0.10263157894736842, 0.16578947368421051]"
"[0.6886792452830188, 0.15723270440251572, 0.0, 0.1540880503144654]"
"[0.4549266247379455, 0.10482180293501048, 0.18238993710691823, 0.2578616352201258]"
"[0.45253863134657835, 0.02207505518763797, 0.002207505518763797, 0.5231788079470199]"
"[0.6841004184100419, 0.012552301255230125, 0.016736401673640166, 0.28661087866108786]"
"[0.6013513513513513, 0.02027027027027027, 0.0045045045045045045, 0.3738738738738739]"
"[0.8128834355828221, 0.03067484662576687, 0.0, 0.15644171779141106]"
"[0.31422505307855625, 0.008492569002123142, 0.012738853503184714, 0.6645435244161358]"
"[0.11428571428571428, 0.012698412698412698, 0.01904761904761905, 0.8539682539682539]"
"[0.8407643312101911, 0.028662420382165606, 0.01910828025477707, 0.11146496815286625]"
"[0.6371951219512195, 0.13414634146341464, 0.0, 0.22865853658536586]"
"[0.9095238095238095, 0.08571428571428572, 0.0, 0.004761904761904762]"
"[0.8511627906976744, 0.023255813953488372, 0.0, 0.12558139534883722]"
"[0.8895184135977338, 0.028328611898016998, 0.0, 0.0821529745042493]"
"[0.9108910891089109, 0.0165016501650165, 0.0165016501650165, 0.056105610561056105]"
"[0.8317757009345794, 0.03115264797507788, 0.0, 0.13707165109034267]"
"[0.6833333333333333, 0.21333333333333335, 0.0, 0.10333333333333333]"
"[0.19839142091152814, 0.02680965147453083, 0.0, 0.774798927613941]"
"[0.2443820224719101, 0.011235955056179775, 0.016853932584269662, 0.7275280898876404]"
"[0.36363636363636365, 0.07399577167019028, 0.046511627906976744, 0.5158562367864693]"
"[0.20486815415821502, 0.032454361054766734, 0.060851926977687626, 0.7018255578093306]"
"[0.3911917098445596, 0.010362694300518135, 0.015544041450777202, 0.582901554404145]"
"[0.47345132743362833, 0.03982300884955752, 0.0, 0.48672566371681414]"
"[0.19950124688279303, 0.02493765586034913, 0.014962593516209476, 0.7605985037406484]"
"[0.6270096463022508, 0.03215434083601286, 0.0, 0.3408360128617363]"
"[0.6169154228855721, 0.024875621890547265, 0.0, 0.3582089552238806]"
"[0.4758454106280193, 0.024154589371980676, 0.016908212560386472, 0.4830917874396135]"
"[0.035623409669211195, 0.06870229007633588, 0.1450381679389313, 0.7506361323155216]"
"[0.4024390243902439, 0.014227642276422764, 0.006097560975609756, 0.5772357723577236]"
"[0.4222222222222222, 0.031746031746031744, 0.0, 0.546031746031746]"
"[0.7603305785123967, 0.027548209366391185, 0.0, 0.21212121212121213]"
"[0.9026128266033254, 0.04513064133016627, 0.0, 0.052256532066508314]"
