Movement Agent Rewards
-139.64531858581927
-964.4338634690114
-232.2408256274606
-136.19178086164644
-322.59850142694626
-184.13768186680687
-317.23761640174274
-287.5377865541708
-331.83582739129014
-165.81727940264577
-170.54351142943761
-660.1965402423684
-222.35257202508396
117.37331206303264
139.6983189160181
256.94847093978603
-29.181977165674198
172.58718538352582
-519.5092804861345
1340.0679147084095
-323.749784624812
456.462379883463
-62.987252280678035
3898.398790134966
2597.9279334468038
-970.7760896411281
-530.560665113343
819.1369887187254
-660.3772873864173
-405.94986314806255
-476.0016953863035
1109.7016981990284
24.723751476436743
-64.0068143545127
-157.40151633406325
-305.94902668772346
-537.3118094205521
-474.1657347902587
-216.83222737694402
-223.87349746587267
-185.3815014561835
-416.68521771670856
-202.9132105804654
5975.378821502743
3732.956589638281
3203.3426685082877
5103.106706827818
3762.201710866057
2216.144880727882
6084.575684231428
1741.6823373169273
388.7483355764856
-212.23210292304654
-295.86587771486074
8.823392393312032
160.82817508397423
227.67838516010607
-35.02978579819837
-761.5910791022746
-624.9214887781166
-270.2738924687845
4796.719119563374
1136.0019488402463
4735.013221627414
3601.2437718500005
726.3162683436592
1093.196033104582
102.42482899201289
1981.6131412558589
2748.4406118530246
3285.6681113630725
-849.4972603884862
-1062.7860698720633
-398.81609546324455
-918.1192134734623
-399.8887361658027
-120.28050096026436
-159.21124770247687
-445.177801712439
-151.60859827704004
-13.004810249265542
-305.76751215349867
-219.40015377326407
-378.12235620922417
4461.711934992563
-251.08778327936744
-155.6103737843523
-550.305032593998
-183.85340402360575
-322.4184640409105
-491.9671607985944
-338.01519838622613
-775.1138786778815
-1092.9356290491198
-833.9322713341159
-537.5191422522564
-652.2128796412476
-490.98428090438205
-466.23067804370663
-394.38246684190625
782.4325446671273
-395.84427511233656
583.7420036528647
3336.0789273810324
3277.2615828541757
4650.27858240465
-406.3371317247674
-770.4524276998546
-656.0158091976157
-697.8691505540509
-120.28770288963176
-374.21520794243827
-322.7678881916338
-1042.440187291437
-445.2937091537119
-847.7165357959102
-655.7033417057692
-503.9167321038676
-674.9618829826235
-244.91064724699842
-624.8285002423593
-864.2817021823039
-1088.6740646198891
38.38335841531445
-791.4597442064472
-227.4426828802739
1692.5548561944665
-320.5861955246627
-292.27247163496867
-162.48134164098195
2474.6359284841246
-567.8379534219608
-377.3255505811788
2508.1436588531637
2348.1288386962656
-355.0858387442979
-158.12850172975314
170.60550199561902
923.2762417592472
1026.5053434038844
5891.9413790084445
3653.827217556192
-580.7705027603952
4369.426752186906
4387.962358630183
5368.200842272112
331.3512904722113
-522.4208148867793
-257.94170908995585
-58.20621679403772
-904.1351215787289
-720.4957271425709
-746.4450724273779
-1064.7860369946907
-684.6846587709497
5538.29401264512
-949.7300012319498
-1010.6293211037942
-966.0581236819553
-881.108295814582
-768.3909501018278
-255.48182681572266
452.4861203236328
-939.0982563944203
-798.3404892227821
-742.502925729841
-108.43856007208154
-439.75634460058296
865.1705116877503
1765.1467585108621
-84.51146798136423
-277.8261182855718
2868.6877532176354
3486.196757156602
5330.706397434686
4380.757148904858
1303.5783682186352
1623.9548672115386
-170.83635065234563
-330.3509767430468
-405.7779524756355
-1009.6292155033061
-325.7228991215643
3276.3047980023875
-732.6495180248
198.25047489831618
-157.44123241221092
3417.7000560855236
-355.4623801948613
-381.7992451072168
661.2811876113064
714.4611255928536
-386.287109948803
-332.5447201036149
-245.2885843639231
-1100.7779295830942
-961.3532462097726
-405.4687417651145
-701.1497790992211
-717.2354169189409
-311.9965707410506
-386.3160068191857
-1099.297008839762
-996.0833603687282
-1098.477770802646
-499.9185345899388
-366.66496867265533
2056.1200172916074
-130.74755333505317
-157.50291353738322
-255.7534101229247
-209.66060043649722
-414.3378307473386
-259.87947308609444
-231.22527362974495
-273.23953248081034
4414.557401186304
5692.446000414316
5044.483242321992
5462.236790409321
3382.606616406873
5023.229627417157
4713.879647051184
4068.76616100186
5150.808401214239
3929.045343926526
4957.338634095355
4667.093260381598
4174.653024266853
-124.55378501924238
-242.56825817962593
-485.23605529862425
-434.2440448278255
-749.1739571462814
1409.1102101964727
-233.96330922377663
-233.0970652017116
-85.43501000390356
-645.9541590549078
216.04340813502256
2937.717476190083
-884.0085362937033
-153.96865676370288
425.95931140334807
-126.77918438535964
-929.1757066923315
-293.4640166903147
-519.8727714436088
-131.56707855431372
-136.49905115892815
1467.520456235682
667.9575857249472
3143.397602945435
-923.9424514463575
-373.50782118985603
-932.0117286769466
-1068.1476373370767
-722.0763099535626
-913.2385121606113
-729.5992732837245
-816.3670386878192
-571.1077502913536
-731.7992285339058
-413.08764893878123
-235.0070632819094
370.907886217952
-526.7228434356238
-793.1597218737609
-25.72739461579525
-551.5994755345924
-611.4021088013806
-927.7421583727869
-653.3158120467572
-656.9158483360908
-270.5782881282656
-778.5081066269898
-391.5583849985708
-899.3733637968413
-701.8672386481136
-287.4062898291911
2623.4397944130187
