Yokobo Emotion Distribution
"[0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0]"
"[1.0, 0.0, 0.0, 0.0]"
"[0.9090909090909091, 0.0, 0.0, 0.09090909090909091]"
"[0.8333333333333334, 0.0, 0.0, 0.16666666666666666]"
"[0.7692307692307693, 0.0, 0.0, 0.23076923076923078]"
"[0.7142857142857143, 0.0, 0.0, 0.2857142857142857]"
"[0.6666666666666666, 0.0, 0.0, 0.3333333333333333]"
"[0.625, 0.0625, 0.0, 0.3125]"
"[0.5882352941176471, 0.11764705882352941, 0.0, 0.29411764705882354]"
"[0.5555555555555556, 0.16666666666666666, 0.0, 0.2777777777777778]"
"[0.5263157894736842, 0.21052631578947367, 0.0, 0.2631578947368421]"
"[0.5, 0.25, 0.0, 0.25]"
"[0.47619047619047616, 0.2857142857142857, 0.0, 0.23809523809523808]"
"[0.45454545454545453, 0.3181818181818182, 0.0, 0.22727272727272727]"
"[0.43478260869565216, 0.34782608695652173, 0.0, 0.21739130434782608]"
"[0.4166666666666667, 0.375, 0.0, 0.20833333333333334]"
"[0.4, 0.4, 0.0, 0.2]"
"[0.38461538461538464, 0.4230769230769231, 0.0, 0.19230769230769232]"
"[0.37037037037037035, 0.4444444444444444, 0.0, 0.18518518518518517]"
"[0.35714285714285715, 0.4642857142857143, 0.0, 0.17857142857142858]"
"[0.3448275862068966, 0.4827586206896552, 0.0, 0.1724137931034483]"
"[0.3333333333333333, 0.5, 0.0, 0.16666666666666666]"
"[0.3225806451612903, 0.5161290322580645, 0.0, 0.16129032258064516]"
"[0.3125, 0.53125, 0.0, 0.15625]"
"[0.30303030303030304, 0.5454545454545454, 0.0, 0.15151515151515152]"
"[0.29411764705882354, 0.5588235294117647, 0.0, 0.14705882352941177]"
"[0.2857142857142857, 0.5714285714285714, 0.0, 0.14285714285714285]"
"[0.2777777777777778, 0.5555555555555556, 0.0, 0.16666666666666666]"
"[0.2702702702702703, 0.5675675675675675, 0.0, 0.16216216216216217]"
"[0.2631578947368421, 0.5789473684210527, 0.0, 0.15789473684210525]"
"[0.2564102564102564, 0.5897435897435898, 0.0, 0.15384615384615385]"
"[0.25, 0.6, 0.0, 0.15]"
"[0.24390243902439024, 0.6097560975609756, 0.0, 0.14634146341463414]"
"[0.23809523809523808, 0.6190476190476191, 0.0, 0.14285714285714285]"
"[0.23255813953488372, 0.627906976744186, 0.0, 0.13953488372093023]"
"[0.22727272727272727, 0.6363636363636364, 0.0, 0.13636363636363635]"
"[0.2222222222222222, 0.6444444444444445, 0.0, 0.13333333333333333]"
"[0.21739130434782608, 0.6521739130434783, 0.0, 0.13043478260869565]"
"[0.2127659574468085, 0.6595744680851063, 0.0, 0.1276595744680851]"
"[0.20833333333333334, 0.6666666666666666, 0.0, 0.125]"
"[0.20408163265306123, 0.673469387755102, 0.0, 0.12244897959183673]"
"[0.2, 0.68, 0.0, 0.12]"
"[0.19607843137254902, 0.6862745098039216, 0.0, 0.11764705882352941]"
"[0.19230769230769232, 0.6923076923076923, 0.0, 0.11538461538461539]"
"[0.18867924528301888, 0.6981132075471698, 0.0, 0.11320754716981132]"
"[0.18518518518518517, 0.7037037037037037, 0.0, 0.1111111111111111]"
"[0.18181818181818182, 0.7090909090909091, 0.0, 0.10909090909090909]"
"[0.17857142857142858, 0.7142857142857143, 0.0, 0.10714285714285714]"
"[0.17543859649122806, 0.7192982456140351, 0.0, 0.10526315789473684]"
"[0.1724137931034483, 0.7241379310344828, 0.0, 0.10344827586206896]"
"[0.1694915254237288, 0.711864406779661, 0.0, 0.11864406779661017]"
"[0.16666666666666666, 0.7166666666666667, 0.0, 0.11666666666666667]"
"[0.16393442622950818, 0.7213114754098361, 0.0, 0.11475409836065574]"
"[0.16129032258064516, 0.7258064516129032, 0.0, 0.11290322580645161]"
"[0.15873015873015872, 0.7301587301587301, 0.0, 0.1111111111111111]"
"[0.15625, 0.734375, 0.0, 0.109375]"
"[0.15384615384615385, 0.7384615384615385, 0.0, 0.1076923076923077]"
"[0.15151515151515152, 0.7424242424242424, 0.0, 0.10606060606060606]"
"[0.14925373134328357, 0.746268656716418, 0.0, 0.1044776119402985]"
"[0.14705882352941177, 0.75, 0.0, 0.10294117647058823]"
"[0.14492753623188406, 0.7536231884057971, 0.0, 0.10144927536231885]"
"[0.14285714285714285, 0.7571428571428571, 0.0, 0.1]"
"[0.14084507042253522, 0.7605633802816901, 0.0, 0.09859154929577464]"
"[0.1388888888888889, 0.7638888888888888, 0.0, 0.09722222222222222]"
"[0.136986301369863, 0.7671232876712328, 0.0, 0.0958904109589041]"
"[0.13513513513513514, 0.7702702702702703, 0.0, 0.0945945945945946]"
"[0.13333333333333333, 0.7733333333333333, 0.0, 0.09333333333333334]"
"[0.13157894736842105, 0.7763157894736842, 0.0, 0.09210526315789473]"
"[0.12987012987012986, 0.7792207792207793, 0.0, 0.09090909090909091]"
"[0.1282051282051282, 0.782051282051282, 0.0, 0.08974358974358974]"
"[0.12658227848101267, 0.7848101265822784, 0.0, 0.08860759493670886]"
"[0.125, 0.7875, 0.0, 0.0875]"
"[0.12345679012345678, 0.7901234567901234, 0.0, 0.08641975308641975]"
"[0.12195121951219512, 0.7926829268292683, 0.0, 0.08536585365853659]"
"[0.12048192771084337, 0.7951807228915663, 0.0, 0.08433734939759036]"
"[0.11904761904761904, 0.7976190476190477, 0.0, 0.08333333333333333]"
"[0.11764705882352941, 0.8, 0.0, 0.08235294117647059]"
"[0.11627906976744186, 0.8023255813953488, 0.0, 0.08139534883720931]"
"[0.11494252873563218, 0.8045977011494253, 0.0, 0.08045977011494253]"
"[0.11363636363636363, 0.8068181818181818, 0.0, 0.07954545454545454]"
"[0.11235955056179775, 0.8089887640449438, 0.0, 0.07865168539325842]"
"[0.1111111111111111, 0.8111111111111111, 0.0, 0.07777777777777778]"
"[0.10989010989010989, 0.8131868131868132, 0.0, 0.07692307692307693]"
"[0.10869565217391304, 0.8152173913043478, 0.0, 0.07608695652173914]"
"[0.10752688172043011, 0.8172043010752689, 0.0, 0.07526881720430108]"
"[0.10638297872340426, 0.8191489361702128, 0.0, 0.07446808510638298]"
"[0.10526315789473684, 0.8210526315789474, 0.0, 0.07368421052631578]"
"[0.10416666666666667, 0.8229166666666666, 0.0, 0.07291666666666667]"
"[0.10309278350515463, 0.8247422680412371, 0.0, 0.07216494845360824]"
"[0.10204081632653061, 0.826530612244898, 0.0, 0.07142857142857142]"
"[0.10101010101010101, 0.8282828282828283, 0.0, 0.0707070707070707]"
"[0.1, 0.83, 0.0, 0.07]"
"[0.09900990099009901, 0.8316831683168316, 0.0, 0.06930693069306931]"
"[0.09803921568627451, 0.8333333333333334, 0.0, 0.06862745098039216]"
"[0.0970873786407767, 0.8349514563106796, 0.0, 0.06796116504854369]"
"[0.09615384615384616, 0.8365384615384616, 0.0, 0.0673076923076923]"
"[0.09523809523809523, 0.8380952380952381, 0.0, 0.06666666666666667]"
"[0.09433962264150944, 0.839622641509434, 0.0, 0.0660377358490566]"
"[0.09345794392523364, 0.8411214953271028, 0.0, 0.06542056074766354]"
"[0.09259259259259259, 0.8425925925925926, 0.0, 0.06481481481481481]"
"[0.09174311926605505, 0.8440366972477065, 0.0, 0.06422018348623854]"
"[0.09090909090909091, 0.8454545454545455, 0.0, 0.06363636363636363]"
"[0.09009009009009009, 0.8468468468468469, 0.0, 0.06306306306306306]"
"[0.08928571428571429, 0.8482142857142857, 0.0, 0.0625]"
"[0.08849557522123894, 0.8495575221238938, 0.0, 0.061946902654867256]"
"[0.08771929824561403, 0.8508771929824561, 0.0, 0.06140350877192982]"
"[0.08695652173913043, 0.8521739130434782, 0.0, 0.06086956521739131]"
"[0.08620689655172414, 0.853448275862069, 0.0, 0.0603448275862069]"
"[0.08547008547008547, 0.8547008547008547, 0.0, 0.05982905982905983]"
"[0.0847457627118644, 0.8559322033898306, 0.0, 0.059322033898305086]"
"[0.08403361344537816, 0.8571428571428571, 0.0, 0.058823529411764705]"
"[0.08333333333333333, 0.8583333333333333, 0.0, 0.058333333333333334]"
"[0.08264462809917356, 0.8512396694214877, 0.0, 0.06611570247933884]"
"[0.08196721311475409, 0.8442622950819673, 0.0, 0.07377049180327869]"
