Yokobo Emotion Distribution
"[1e-06, 0.43558282208588955, 0.03067484662576687, 0.5337423312883436]"
"[1e-06, 0.16018306636155608, 0.02288329519450801, 0.816933638443936]"
"[1e-06, 0.02195121951219512, 0.024390243902439025, 0.9536585365853658]"
"[1e-06, 0.6563467492260062, 0.030959752321981424, 0.3126934984520124]"
"[1e-06, 0.06557377049180328, 0.020491803278688523, 0.9139344262295082]"
"[1e-06, 0.08469945355191257, 0.0273224043715847, 0.8879781420765027]"
"[1e-06, 0.10699588477366255, 0.0205761316872428, 0.8724279835390947]"
"[1e-06, 0.5021739130434782, 0.021739130434782608, 0.47608695652173916]"
"[1e-06, 0.04426559356136821, 0.02012072434607646, 0.9356136820925554]"
"[1e-06, 0.26062322946175637, 0.028328611898016998, 0.7110481586402266]"
"[1e-06, 0.27170868347338933, 0.028011204481792718, 0.7002801120448179]"
"[1e-06, 0.3223684210526316, 0.03289473684210526, 0.6447368421052632]"
"[1e-06, 0.1348973607038123, 0.02932551319648094, 0.8357771260997068]"
"[1e-06, 0.5164556962025316, 0.02531645569620253, 0.4582278481012658]"
"[1e-06, 0.31, 0.02, 0.67]"
"[0.0022522522522522522, 0.18693693693693694, 0.02027027027027027, 0.7905405405405406]"
"[1e-06, 0.4809384164222874, 0.02932551319648094, 0.4897360703812317]"
"[1e-06, 0.39278131634819535, 0.021231422505307854, 0.5859872611464968]"
"[1e-06, 0.12205567451820129, 0.021413276231263382, 0.8565310492505354]"
"[1e-06, 0.2977346278317152, 0.032362459546925564, 0.6699029126213593]"
"[1e-06, 0.803347280334728, 0.02092050209205021, 0.17573221757322174]"
"[1e-06, 0.4849315068493151, 0.0273972602739726, 0.4876712328767123]"
"[0.013550135501355014, 0.7317073170731707, 0.013550135501355014, 0.24119241192411925]"
"[1e-06, 1e-06, 0.02849002849002849, 0.9715099715099715]"
"[1e-06, 0.266839378238342, 0.025906735751295335, 0.7072538860103627]"
"[1e-06, 0.5545454545454546, 0.022727272727272728, 0.42272727272727273]"
